year,month,day,MJD,UT1_UTC,sigma,DeltaT
1987,10,23,47091,-0.5188969,1.49e-05,55.7028969
1987,10,24,47092,-0.5206232,1.47e-05,55.7046232
1987,10,25,47093,-0.5221396,1.46e-05,55.7061396
1987,10,26,47094,-0.5237418,1.45e-05,55.7077418
1987,10,27,47095,-0.5252202,1.42e-05,55.7092202
1987,10,28,47096,-0.5264921,1.39e-05,55.7104921
1987,10,29,47097,-0.52771,1.36e-05,55.71171
1987,10,30,47098,-0.5290782,1.32e-05,55.7130782
1987,10,31,47099,-0.5307588,1.28e-05,55.7147588
1987,11,1,47100,-0.5327955,1.24e-05,55.7167955
1987,11,2,47101,-0.535025,1.21e-05,55.719025
1987,11,3,47102,-0.5372915,1.19e-05,55.7212915
1987,11,4,47103,-0.5395076,1.18e-05,55.7235076
1987,11,5,47104,-0.5416031,1.15e-05,55.7256031
1987,11,6,47105,-0.5434871,1.12e-05,55.7274871
1987,11,7,47106,-0.5450946,1.12e-05,55.7290946
1987,11,8,47107,-0.5464474,1.14e-05,55.7304474
1987,11,9,47108,-0.5476453,1.15e-05,55.7316453
1987,11,10,47109,-0.5488153,1.17e-05,55.7328153
1987,11,11,47110,-0.5500717,1.19e-05,55.7340717
1987,11,12,47111,-0.5514699,1.2e-05,55.7354699
1987,11,13,47112,-0.5530332,1.23e-05,55.7370332
1987,11,14,47113,-0.5547679,1.26e-05,55.7387679
1987,11,15,47114,-0.5566573,1.29e-05,55.7406573
1987,11,16,47115,-0.5586665,1.31e-05,55.7426665
1987,11,17,47116,-0.5607465,1.33e-05,55.7447465
1987,11,18,47117,-0.5628392,1.36e-05,55.7468392
1987,11,19,47118,-0.5648803,1.39e-05,55.7488803
1987,11,20,47119,-0.5668045,1.42e-05,55.7508045
1987,11,21,47120,-0.5685574,1.43e-05,55.7525574
1987,11,22,47121,-0.5701124,1.45e-05,55.7541124
1987,11,23,47122,-0.571488,1.46e-05,55.755488
1987,11,24,47123,-0.5727547,1.47e-05,55.7567547
1987,11,25,47124,-0.5740232,1.49e-05,55.7580232
1987,11,26,47125,-0.5753939,1.52e-05,55.7593939
1987,11,27,47126,-0.5769962,1.57e-05,55.7609962
1987,11,28,47127,-0.5789243,1.61e-05,55.7629243
1987,11,29,47128,-0.5811559,1.66e-05,55.7651559
1987,11,30,47129,-0.583549,1.71e-05,55.767549
1987,12,1,47130,-0.5858765,1.76e-05,55.7698765
1987,12,2,47131,-0.5877217,1.79e-05,55.7717217
1987,12,3,47132,-0.5891519,1.81e-05,55.7731519
1987,12,4,47133,-0.5906136,1.84e-05,55.7746136
1987,12,5,47134,-0.5924479,1.86e-05,55.7764479
1987,12,6,47135,-0.5946043,1.88e-05,55.7786043
1987,12,7,47136,-0.5958767,1.88e-05,55.7798767
1987,12,8,47137,-0.5963089,1.87e-05,55.7803089
1987,12,9,47138,-0.5970948,1.86e-05,55.7810948
1987,12,10,47139,-0.5981774,1.88e-05,55.7821774
1987,12,11,47140,-0.5998499,1.9e-05,55.7838499
1987,12,12,47141,-0.6019374,1.92e-05,55.7859374
1987,12,13,47142,-0.6036978,1.93e-05,55.7876978
1987,12,14,47143,-0.6051156,1.93e-05,55.7891156
1987,12,15,47144,-0.6065639,1.94e-05,55.7905639
1987,12,16,47145,-0.6083489,1.94e-05,55.7923489
1987,12,17,47146,-0.6101703,1.96e-05,55.7941703
1987,12,18,47147,-0.611767,1.99e-05,55.795767
1987,12,19,47148,-0.6131658,2.03e-05,55.7971658
1987,12,20,47149,-0.6144351,2.07e-05,55.7984351
1987,12,21,47150,-0.6156128,2.1e-05,55.7996128
1987,12,22,47151,-0.6168462,2.12e-05,55.8008462
1987,12,23,47152,-0.6182833,2.14e-05,55.8022833
1987,12,24,47153,-0.619996,2.14e-05,55.803996
1987,12,25,47154,-0.621991,2.13e-05,55.805991
1987,12,26,47155,-0.624208,2.13e-05,55.808208
1987,12,27,47156,-0.6265288,2.13e-05,55.8105288
1987,12,28,47157,-0.6288066,2.12e-05,55.8128066
1987,12,29,47158,-0.6309028,2.12e-05,55.8149028
1987,12,30,47159,-0.6327241,2.11e-05,55.8167241
1987,12,31,47160,-0.6342471,2.1e-05,55.8182471
1988,1,1,47161,0.3644819,2.4e-05,55.8195181
1988,1,2,47162,0.3633396,2.4e-05,55.8206604
1988,1,3,47163,0.3622262,2.4e-05,55.8217738
1988,1,4,47164,0.3610628,2.4e-05,55.8229372
1988,1,5,47165,0.3598151,2.39e-05,55.8241849
1988,1,6,47166,0.3585064,2.39e-05,55.8254936
1988,1,7,47167,0.3571385,2.4e-05,55.8268615
1988,1,8,47168,0.3556691,2.4e-05,55.8283309
1988,1,9,47169,0.354039,2.41e-05,55.829961
1988,1,10,47170,0.352159,2.41e-05,55.831841
1988,1,11,47171,0.3501393,2.41e-05,55.8338607
1988,1,12,47172,0.3482001,2.4e-05,55.8357999
1988,1,13,47173,0.3464687,2.4e-05,55.8375313
1988,1,14,47174,0.3449744,2.38e-05,55.8390256
1988,1,15,47175,0.3436142,2.36e-05,55.8403858
1988,1,16,47176,0.342333,2.34e-05,55.841667
1988,1,17,47177,0.3411378,2.31e-05,55.8428622
1988,1,18,47178,0.3400469,2.28e-05,55.8439531
1988,1,19,47179,0.3389229,2.24e-05,55.8450771
1988,1,20,47180,0.3375781,2.2e-05,55.8464219
1988,1,21,47181,0.335948,2.16e-05,55.848052
1988,1,22,47182,0.3341202,2.12e-05,55.8498798
1988,1,23,47183,0.3322644,2.08e-05,55.8517356
1988,1,24,47184,0.3305338,2.05e-05,55.8534662
1988,1,25,47185,0.3289212,2.01e-05,55.8550788
1988,1,26,47186,0.3274668,1.96e-05,55.8565332
1988,1,27,47187,0.326262,1.92e-05,55.857738
1988,1,28,47188,0.3253624,1.89e-05,55.8586376
1988,1,29,47189,0.3247402,1.91e-05,55.8592598
1988,1,30,47190,0.3242025,1.94e-05,55.8597975
1988,1,31,47191,0.3235744,1.97e-05,55.8604256
1988,2,1,47192,0.3227549,2e-05,55.8612451
1988,2,2,47193,0.3217057,2.03e-05,55.8622943
1988,2,3,47194,0.3204436,2.05e-05,55.8635564
1988,2,4,47195,0.3190074,2.08e-05,55.8649926
1988,2,5,47196,0.3174153,2.1e-05,55.8665847
1988,2,6,47197,0.3156647,2.12e-05,55.8683353
1988,2,7,47198,0.3137645,2.13e-05,55.8702355
1988,2,8,47199,0.3117822,2.13e-05,55.8722178
1988,2,9,47200,0.3098164,2.12e-05,55.8741836
1988,2,10,47201,0.307937,2.11e-05,55.876063
1988,2,11,47202,0.3061956,2.1e-05,55.8778044
1988,2,12,47203,0.3046236,2.09e-05,55.8793764
1988,2,13,47204,0.3032463,2.13e-05,55.8807537
1988,2,14,47205,0.3022701,2.19e-05,55.8817299
1988,2,15,47206,0.3008791,2.24e-05,55.8831209
1988,2,16,47207,0.2991167,2.27e-05,55.8848833
1988,2,17,47208,0.2970478,2.29e-05,55.8869522
1988,2,18,47209,0.2945924,2.3e-05,55.8894076
1988,2,19,47210,0.2918943,2.3e-05,55.8921057
1988,2,20,47211,0.2891243,2.3e-05,55.8948757
1988,2,21,47212,0.2864417,2.3e-05,55.8975583
1988,2,22,47213,0.2839806,2.31e-05,55.9000194
1988,2,23,47214,0.2818314,2.32e-05,55.9021686
1988,2,24,47215,0.2800113,2.32e-05,55.9039887
1988,2,25,47216,0.2784555,2.3e-05,55.9055445
1988,2,26,47217,0.2770608,2.27e-05,55.9069392
1988,2,27,47218,0.2757173,2.25e-05,55.9082827
1988,2,28,47219,0.2743198,2.22e-05,55.9096802
1988,2,29,47220,0.2727812,2.19e-05,55.9112188
1988,3,1,47221,0.2710454,2.15e-05,55.9129546
1988,3,2,47222,0.269098,2.12e-05,55.914902
1988,3,3,47223,0.2669669,2.09e-05,55.9170331
1988,3,4,47224,0.2647114,2.05e-05,55.9192886
1988,3,5,47225,0.2624023,2.01e-05,55.9215977
1988,3,6,47226,0.2601028,1.97e-05,55.9238972
1988,3,7,47227,0.2578683,1.93e-05,55.9261317
1988,3,8,47228,0.2557545,1.89e-05,55.9282455
1988,3,9,47229,0.2538219,1.86e-05,55.9301781
1988,3,10,47230,0.2521249,1.82e-05,55.9318751
1988,3,11,47231,0.2506889,1.82e-05,55.9333111
1988,3,12,47232,0.2494869,1.82e-05,55.9345131
1988,3,13,47233,0.2484228,1.83e-05,55.9355772
1988,3,14,47234,0.247341,1.84e-05,55.936659
1988,3,15,47235,0.2460655,1.83e-05,55.9379345
1988,3,16,47236,0.2444231,1.79e-05,55.9395769
1988,3,17,47237,0.2424128,1.76e-05,55.9415872
1988,3,18,47238,0.240206,1.72e-05,55.943794
1988,3,19,47239,0.2380241,1.76e-05,55.9459759
1988,3,20,47240,0.2359966,1.79e-05,55.9480034
1988,3,21,47241,0.2341958,1.82e-05,55.9498042
1988,3,22,47242,0.2326406,1.85e-05,55.9513594
1988,3,23,47243,0.2312942,1.89e-05,55.9527058
1988,3,24,47244,0.2300927,1.93e-05,55.9539073
1988,3,25,47245,0.2289629,1.95e-05,55.9550371
1988,3,26,47246,0.2278277,1.97e-05,55.9561723
1988,3,27,47247,0.2266122,1.99e-05,55.9573878
1988,3,28,47248,0.2252504,2e-05,55.9587496
1988,3,29,47249,0.2236915,2.02e-05,55.9603085
1988,3,30,47250,0.2219077,2.04e-05,55.9620923
1988,3,31,47251,0.2199043,2.07e-05,55.9640957
1988,4,1,47252,0.2177246,2.09e-05,55.9662754
1988,4,2,47253,0.2154465,2.12e-05,55.9685535
1988,4,3,47254,0.2131686,2.13e-05,55.9708314
1988,4,4,47255,0.2109846,2.13e-05,55.9730154
1988,4,5,47256,0.20896,2.13e-05,55.97504
1988,4,6,47257,0.2071197,2.13e-05,55.9768803
1988,4,7,47258,0.2054459,2.13e-05,55.9785541
1988,4,8,47259,0.2038826,2.13e-05,55.9801174
1988,4,9,47260,0.2023433,2.15e-05,55.9816567
1988,4,10,47261,0.200728,2.17e-05,55.983272
1988,4,11,47262,0.1989324,2.17e-05,55.9850676
1988,4,12,47263,0.1968619,2.17e-05,55.9871381
1988,4,13,47264,0.194476,2.17e-05,55.989524
1988,4,14,47265,0.1918251,2.16e-05,55.9921749
1988,4,15,47266,0.1890419,2.19e-05,55.9949581
1988,4,16,47267,0.1863597,2.23e-05,55.9976403
1988,4,17,47268,0.1840029,2.26e-05,55.9999971
1988,4,18,47269,0.1819931,2.28e-05,56.0020069
1988,4,19,47270,0.1802504,2.31e-05,56.0037496
1988,4,20,47271,0.1788591,2.31e-05,56.0051409
1988,4,21,47272,0.177725,2.31e-05,56.006275
1988,4,22,47273,0.1766186,2.34e-05,56.0073814
1988,4,23,47274,0.1754721,2.4e-05,56.0085279
1988,4,24,47275,0.1743458,2.46e-05,56.0096542
1988,4,25,47276,0.1731526,2.52e-05,56.0108474
1988,4,26,47277,0.1717164,2.58e-05,56.0122836
1988,4,27,47278,0.1699345,2.63e-05,56.0140655
1988,4,28,47279,0.1679315,2.67e-05,56.0160685
1988,4,29,47280,0.1659215,2.71e-05,56.0180785
1988,4,30,47281,0.163959,2.73e-05,56.020041
1988,5,1,47282,0.1620219,2.73e-05,56.0219781
1988,5,2,47283,0.1601936,2.71e-05,56.0238064
1988,5,3,47284,0.1586545,2.69e-05,56.0253455
1988,5,4,47285,0.1575026,2.68e-05,56.0264974
1988,5,5,47286,0.1564772,2.68e-05,56.0275228
1988,5,6,47287,0.1552112,2.65e-05,56.0287888
1988,5,7,47288,0.1539037,2.61e-05,56.0300963
1988,5,8,47289,0.1523633,2.56e-05,56.0316367
1988,5,9,47290,0.150201,2.5e-05,56.033799
1988,5,10,47291,0.1478292,2.43e-05,56.0361708
1988,5,11,47292,0.1456061,2.36e-05,56.0383939
1988,5,12,47293,0.1435762,2.28e-05,56.0404238
1988,5,13,47294,0.1416766,2.22e-05,56.0423234
1988,5,14,47295,0.1398067,2.15e-05,56.0441933
1988,5,15,47296,0.1379624,2.08e-05,56.0460376
1988,5,16,47297,0.1362246,2.03e-05,56.0477754
1988,5,17,47298,0.1346894,1.97e-05,56.0493106
1988,5,18,47299,0.1334088,1.97e-05,56.0505912
1988,5,19,47300,0.1323061,1.98e-05,56.0516939
1988,5,20,47301,0.1312873,1.98e-05,56.0527127
1988,5,21,47302,0.1302489,1.98e-05,56.0537511
1988,5,22,47303,0.1290898,1.97e-05,56.0549102
1988,5,23,47304,0.127756,1.95e-05,56.056244
1988,5,24,47305,0.1262485,1.92e-05,56.0577515
1988,5,25,47306,0.1246049,1.92e-05,56.0593951
1988,5,26,47307,0.1228775,1.92e-05,56.0611225
1988,5,27,47308,0.121126,1.92e-05,56.062874
1988,5,28,47309,0.1194164,1.92e-05,56.0645836
1988,5,29,47310,0.1178138,1.91e-05,56.0661862
1988,5,30,47311,0.1163725,1.9e-05,56.0676275
1988,5,31,47312,0.115119,1.9e-05,56.068881
1988,6,1,47313,0.1140396,1.89e-05,56.0699604
1988,6,2,47314,0.1130765,1.88e-05,56.0709235
1988,6,3,47315,0.1121384,1.87e-05,56.0718616
1988,6,4,47316,0.111124,1.85e-05,56.072876
1988,6,5,47317,0.1099506,1.84e-05,56.0740494
1988,6,6,47318,0.1085788,1.83e-05,56.0754212
1988,6,7,47319,0.1070208,1.83e-05,56.0769792
1988,6,8,47320,0.1053434,1.81e-05,56.0786566
1988,6,9,47321,0.1036618,1.79e-05,56.0803382
1988,6,10,47322,0.1021089,1.77e-05,56.0818911
1988,6,11,47323,0.1007993,1.75e-05,56.0832007
1988,6,12,47324,0.0997967,1.73e-05,56.0842033
1988,6,13,47325,0.0990932,1.71e-05,56.0849068
1988,6,14,47326,0.0986064,1.68e-05,56.0853936
1988,6,15,47327,0.098213,1.65e-05,56.085787
1988,6,16,47328,0.0977971,1.63e-05,56.0862029
1988,6,17,47329,0.097285,1.61e-05,56.086715
1988,6,18,47330,0.0966594,1.57e-05,56.0873406
1988,6,19,47331,0.0959848,1.56e-05,56.0880152
1988,6,20,47332,0.0952542,1.57e-05,56.0887458
1988,6,21,47333,0.0944271,1.59e-05,56.0895729
1988,6,22,47334,0.0935192,1.61e-05,56.0904808
1988,6,23,47335,0.0925808,1.62e-05,56.0914192
1988,6,24,47336,0.0917084,1.62e-05,56.0922916
1988,6,25,47337,0.0909823,1.62e-05,56.0930177
1988,6,26,47338,0.0904477,1.62e-05,56.0935523
1988,6,27,47339,0.0901205,1.61e-05,56.0938795
1988,6,28,47340,0.0899813,1.63e-05,56.0940187
1988,6,29,47341,0.0899803,1.64e-05,56.0940197
1988,6,30,47342,0.0900284,1.66e-05,56.0939716
1988,7,1,47343,0.0900037,1.68e-05,56.0939963
1988,7,2,47344,0.0897846,1.69e-05,56.0942154
1988,7,3,47345,0.0892867,1.71e-05,56.0947133
1988,7,4,47346,0.0884382,1.72e-05,56.0955618
1988,7,5,47347,0.0872964,1.73e-05,56.0967036
1988,7,6,47348,0.086304,1.73e-05,56.097696
1988,7,7,47349,0.0854528,1.73e-05,56.0985472
1988,7,8,47350,0.0847289,1.73e-05,56.0992711
1988,7,9,47351,0.0843226,1.75e-05,56.0996774
1988,7,10,47352,0.0842373,1.78e-05,56.0997627
1988,7,11,47353,0.0842304,1.8e-05,56.0997696
1988,7,12,47354,0.0842116,1.83e-05,56.0997884
1988,7,13,47355,0.084306,1.85e-05,56.099694
1988,7,14,47356,0.0842765,1.86e-05,56.0997235
1988,7,15,47357,0.0840408,1.87e-05,56.0999592
1988,7,16,47358,0.0836236,1.88e-05,56.1003764
1988,7,17,47359,0.0830614,1.89e-05,56.1009386
1988,7,18,47360,0.082404,1.9e-05,56.101596
1988,7,19,47361,0.081683,1.91e-05,56.102317
1988,7,20,47362,0.0809083,1.92e-05,56.1030917
1988,7,21,47363,0.0800951,1.93e-05,56.1039049
1988,7,22,47364,0.0792825,1.94e-05,56.1047175
1988,7,23,47365,0.0785421,1.94e-05,56.1054579
1988,7,24,47366,0.0780258,1.94e-05,56.1059742
1988,7,25,47367,0.0776998,1.94e-05,56.1063002
1988,7,26,47368,0.0774149,1.94e-05,56.1065851
1988,7,27,47369,0.0773486,1.95e-05,56.1066514
1988,7,28,47370,0.0769827,1.96e-05,56.1070173
1988,7,29,47371,0.0766598,1.96e-05,56.1073402
1988,7,30,47372,0.075826,1.96e-05,56.108174
1988,7,31,47373,0.0747498,1.96e-05,56.1092502
1988,8,1,47374,0.0735479,1.95e-05,56.1104521
1988,8,2,47375,0.0722696,1.94e-05,56.1117304
1988,8,3,47376,0.0710962,1.92e-05,56.1129038
1988,8,4,47377,0.0701545,1.91e-05,56.1138455
1988,8,5,47378,0.0695072,1.89e-05,56.1144928
1988,8,6,47379,0.0691577,1.86e-05,56.1148423
1988,8,7,47380,0.0689557,1.86e-05,56.1150443
1988,8,8,47381,0.068847,1.88e-05,56.115153
1988,8,9,47382,0.0688132,1.91e-05,56.1151868
1988,8,10,47383,0.0687702,1.94e-05,56.1152298
1988,8,11,47384,0.0686263,1.97e-05,56.1153737
1988,8,12,47385,0.0683044,1.99e-05,56.1156956
1988,8,13,47386,0.0677701,2.01e-05,56.1162299
1988,8,14,47387,0.0670357,2.03e-05,56.1169643
1988,8,15,47388,0.0661493,2.05e-05,56.1178507
1988,8,16,47389,0.0651792,2.08e-05,56.1188208
1988,8,17,47390,0.064199,2.11e-05,56.119801
1988,8,18,47391,0.0632796,2.14e-05,56.1207204
1988,8,19,47392,0.062489,2.18e-05,56.121511
1988,8,20,47393,0.0618875,2.22e-05,56.1221125
1988,8,21,47394,0.0615075,2.26e-05,56.1224925
1988,8,22,47395,0.0613255,2.29e-05,56.1226745
1988,8,23,47396,0.061241,2.32e-05,56.122759
1988,8,24,47397,0.061092,2.35e-05,56.122908
1988,8,25,47398,0.0607056,2.39e-05,56.1232944
1988,8,26,47399,0.0599654,2.42e-05,56.1240346
1988,8,27,47400,0.0588604,2.45e-05,56.1251396
1988,8,28,47401,0.0574961,2.47e-05,56.1265039
1988,8,29,47402,0.0560508,2.49e-05,56.1279492
1988,8,30,47403,0.0547074,2.51e-05,56.1292926
1988,8,31,47404,0.0535897,2.48e-05,56.1304103
1988,9,1,47405,0.0526989,2.46e-05,56.1313011
1988,9,2,47406,0.0520519,2.44e-05,56.1319481
1988,9,3,47407,0.0516148,2.41e-05,56.1323852
1988,9,4,47408,0.0512858,2.37e-05,56.1327142
1988,9,5,47409,0.0509591,2.34e-05,56.1330409
1988,9,6,47410,0.0505522,2.31e-05,56.1334478
1988,9,7,47411,0.0500281,2.28e-05,56.1339719
1988,9,8,47412,0.0493891,2.25e-05,56.1346109
1988,9,9,47413,0.0486561,2.22e-05,56.1353439
1988,9,10,47414,0.0478506,2.19e-05,56.1361494
1988,9,11,47415,0.0469963,2.17e-05,56.1370037
1988,9,12,47416,0.0460176,2.13e-05,56.1379824
1988,9,13,47417,0.0448959,2.09e-05,56.1391041
1988,9,14,47418,0.043708,2.05e-05,56.140292
1988,9,15,47419,0.0425678,2.01e-05,56.1414322
1988,9,16,47420,0.0415823,1.98e-05,56.1424177
1988,9,17,47421,0.0407904,1.94e-05,56.1432096
1988,9,18,47422,0.0401576,1.91e-05,56.1438424
1988,9,19,47423,0.0395968,1.9e-05,56.1444032
1988,9,20,47424,0.0390057,1.9e-05,56.1449943
1988,9,21,47425,0.0382702,1.89e-05,56.1457298
1988,9,22,47426,0.0372561,1.9e-05,56.1467439
1988,9,23,47427,0.0358762,1.85e-05,56.1481238
1988,9,24,47428,0.0341364,1.85e-05,56.1498636
1988,9,25,47429,0.0321388,1.85e-05,56.1518612
1988,9,26,47430,0.0300546,1.83e-05,56.1539454
1988,9,27,47431,0.0280705,1.82e-05,56.1559295
1988,9,28,47432,0.026333,1.8e-05,56.157667
1988,9,29,47433,0.0249138,1.78e-05,56.1590862
1988,9,30,47434,0.0238026,1.77e-05,56.1601974
1988,10,1,47435,0.0229221,1.76e-05,56.1610779
1988,10,2,47436,0.0221545,1.76e-05,56.1618455
1988,10,3,47437,0.02137,1.76e-05,56.16263
1988,10,4,47438,0.0204543,1.76e-05,56.1635457
1988,10,5,47439,0.0193301,1.76e-05,56.1646699
1988,10,6,47440,0.0179685,1.76e-05,56.1660315
1988,10,7,47441,0.0163826,1.75e-05,56.1676174
1988,10,8,47442,0.0146343,1.74e-05,56.1693657
1988,10,9,47443,0.012838,1.73e-05,56.171162
1988,10,10,47444,0.0110462,1.71e-05,56.1729538
1988,10,11,47445,0.0091961,1.71e-05,56.1748039
1988,10,12,47446,0.0073381,1.71e-05,56.1766619
1988,10,13,47447,0.005611,1.72e-05,56.178389
1988,10,14,47448,0.0041425,1.72e-05,56.1798575
1988,10,15,47449,0.002999,1.71e-05,56.181001
1988,10,16,47450,0.0021771,1.69e-05,56.1818229
1988,10,17,47451,0.0010279,1.66e-05,56.1829721
1988,10,18,47452,-0.0002423,1.62e-05,56.1842423
1988,10,19,47453,-0.0014573,1.58e-05,56.1854573
1988,10,20,47454,-0.0029212,1.58e-05,56.1869212
1988,10,21,47455,-0.0047631,1.57e-05,56.1887631
1988,10,22,47456,-0.0071531,1.56e-05,56.1911531
1988,10,23,47457,-0.0096344,1.54e-05,56.1936344
1988,10,24,47458,-0.0118218,1.51e-05,56.1958218
1988,10,25,47459,-0.0137608,1.48e-05,56.1977608
1988,10,26,47460,-0.0155878,1.45e-05,56.1995878
1988,10,27,47461,-0.0174279,1.41e-05,56.2014279
1988,10,28,47462,-0.0188267,1.36e-05,56.2028267
1988,10,29,47463,-0.0196819,1.31e-05,56.2036819
1988,10,30,47464,-0.0204466,1.27e-05,56.2044466
1988,10,31,47465,-0.021545,1.23e-05,56.205545
1988,11,1,47466,-0.022814,1.19e-05,56.206814
1988,11,2,47467,-0.0243072,1.14e-05,56.2083072
1988,11,3,47468,-0.0260263,1.09e-05,56.2100263
1988,11,4,47469,-0.0278521,1.04e-05,56.2118521
1988,11,5,47470,-0.029783,9.9e-06,56.213783
1988,11,6,47471,-0.03186,9.4e-06,56.21586
1988,11,7,47472,-0.03396,8.9e-06,56.21796
1988,11,8,47473,-0.0358659,8.5e-06,56.2198659
1988,11,9,47474,-0.0375605,8.1e-06,56.2215605
1988,11,10,47475,-0.0391428,7.7e-06,56.2231428
1988,11,11,47476,-0.040626,7.3e-06,56.224626
1988,11,12,47477,-0.041965,7.1e-06,56.225965
1988,11,13,47478,-0.0431788,7.3e-06,56.2271788
1988,11,14,47479,-0.0443842,7.5e-06,56.2283842
1988,11,15,47480,-0.0457322,7.6e-06,56.2297322
1988,11,16,47481,-0.0473462,7.8e-06,56.2313462
1988,11,17,47482,-0.0492856,7.9e-06,56.2332856
1988,11,18,47483,-0.0515282,8.1e-06,56.2355282
1988,11,19,47484,-0.0539717,8.3e-06,56.2379717
1988,11,20,47485,-0.0564603,8.5e-06,56.2404603
1988,11,21,47486,-0.0588281,8.7e-06,56.2428281
1988,11,22,47487,-0.0609422,9e-06,56.2449422
1988,11,23,47488,-0.0627364,9.2e-06,56.2467364
1988,11,24,47489,-0.0642267,9.5e-06,56.2482267
1988,11,25,47490,-0.0655018,9.7e-06,56.2495018
1988,11,26,47491,-0.0666883,9.9e-06,56.2506883
1988,11,27,47492,-0.0679097,1.01e-05,56.2519097
1988,11,28,47493,-0.069254,1.03e-05,56.253254
1988,11,29,47494,-0.0707626,1.05e-05,56.2547626
1988,11,30,47495,-0.0724378,1.07e-05,56.2564378
1988,12,1,47496,-0.0742623,1.1e-05,56.2582623
1988,12,2,47497,-0.0761903,1.13e-05,56.2601903
1988,12,3,47498,-0.0781494,1.16e-05,56.2621494
1988,12,4,47499,-0.0800574,1.2e-05,56.2640574
1988,12,5,47500,-0.0818408,1.22e-05,56.2658408
1988,12,6,47501,-0.0834566,1.25e-05,56.2674566
1988,12,7,47502,-0.0848955,1.28e-05,56.2688955
1988,12,8,47503,-0.0861736,1.31e-05,56.2701736
1988,12,9,47504,-0.0873242,1.34e-05,56.2713242
1988,12,10,47505,-0.0883949,1.36e-05,56.2723949
1988,12,11,47506,-0.0894449,1.39e-05,56.2734449
1988,12,12,47507,-0.0905486,1.43e-05,56.2745486
1988,12,13,47508,-0.0917788,1.48e-05,56.2757788
1988,12,14,47509,-0.0931877,1.52e-05,56.2771877
1988,12,15,47510,-0.094814,1.56e-05,56.278814
1988,12,16,47511,-0.0968877,1.61e-05,56.2808877
1988,12,17,47512,-0.0987664,1.64e-05,56.2827664
1988,12,18,47513,-0.100299,1.67e-05,56.284299
1988,12,19,47514,-0.1019324,1.69e-05,56.2859324
1988,12,20,47515,-0.1032242,1.71e-05,56.2872242
1988,12,21,47516,-0.1042029,1.71e-05,56.2882029
1988,12,22,47517,-0.1049932,1.7e-05,56.2889932
1988,12,23,47518,-0.105648,1.73e-05,56.289648
1988,12,24,47519,-0.106272,1.76e-05,56.290272
1988,12,25,47520,-0.1069694,1.78e-05,56.2909694
1988,12,26,47521,-0.1078189,1.81e-05,56.2918189
1988,12,27,47522,-0.1088641,1.85e-05,56.2928641
1988,12,28,47523,-0.1101119,1.88e-05,56.2941119
1988,12,29,47524,-0.1115349,1.92e-05,56.2955349
1988,12,30,47525,-0.1130744,1.96e-05,56.2970744
1988,12,31,47526,-0.1146438,1.99e-05,56.2986438
1989,1,1,47527,-0.1161499,1.64e-05,56.3001499
1989,1,2,47528,-0.1174924,1.66e-05,56.3014924
1989,1,3,47529,-0.1186357,1.69e-05,56.3026357
1989,1,4,47530,-0.1195877,1.69e-05,56.3035877
1989,1,5,47531,-0.1204134,1.7e-05,56.3044134
1989,1,6,47532,-0.1212064,1.71e-05,56.3052064
1989,1,7,47533,-0.1220489,1.69e-05,56.3060489
1989,1,8,47534,-0.122981,1.68e-05,56.306981
1989,1,9,47535,-0.1240381,1.66e-05,56.3080381
1989,1,10,47536,-0.1252816,1.63e-05,56.3092816
1989,1,11,47537,-0.1267599,1.61e-05,56.3107599
1989,1,12,47538,-0.1284617,1.59e-05,56.3124617
1989,1,13,47539,-0.1303032,1.57e-05,56.3143032
1989,1,14,47540,-0.1321415,1.54e-05,56.3161415
1989,1,15,47541,-0.1337755,1.52e-05,56.3177755
1989,1,16,47542,-0.1351228,1.5e-05,56.3191228
1989,1,17,47543,-0.1362067,1.49e-05,56.3202067
1989,1,18,47544,-0.1371101,1.47e-05,56.3211101
1989,1,19,47545,-0.1379318,1.45e-05,56.3219318
1989,1,20,47546,-0.1387269,1.43e-05,56.3227269
1989,1,21,47547,-0.1395377,1.41e-05,56.3235377
1989,1,22,47548,-0.1404691,1.37e-05,56.3244691
1989,1,23,47549,-0.1416349,1.34e-05,56.3256349
1989,1,24,47550,-0.1430787,1.33e-05,56.3270787
1989,1,25,47551,-0.1446083,1.34e-05,56.3286083
1989,1,26,47552,-0.1470074,1.33e-05,56.3310074
1989,1,27,47553,-0.1494386,1.32e-05,56.3334386
1989,1,28,47554,-0.1504358,1.3e-05,56.3344358
1989,1,29,47555,-0.1515077,1.29e-05,56.3355077
1989,1,30,47556,-0.1540102,1.28e-05,56.3380102
1989,1,31,47557,-0.155863,1.25e-05,56.339863
1989,2,1,47558,-0.1566115,1.23e-05,56.3406115
1989,2,2,47559,-0.1570099,1.2e-05,56.3410099
1989,2,3,47560,-0.1578861,1.18e-05,56.3418861
1989,2,4,47561,-0.1590632,1.16e-05,56.3430632
1989,2,5,47562,-0.1603227,1.14e-05,56.3443227
1989,2,6,47563,-0.1617541,1.12e-05,56.3457541
1989,2,7,47564,-0.1634515,1.09e-05,56.3474515
1989,2,8,47565,-0.1654731,1.09e-05,56.3494731
1989,2,9,47566,-0.1677917,1.08e-05,56.3517917
1989,2,10,47567,-0.1701241,1.07e-05,56.3541241
1989,2,11,47568,-0.1721119,1.06e-05,56.3561119
1989,2,12,47569,-0.1737467,1.04e-05,56.3577467
